Subject,Age,Gender,Location ID,Description,Location_Type,Suburb,Post Code,Lat,Lon,Time of Arrival,Time of Departure,Duration
2144,70,1,13434,NULL,Home,Bulla,3428,-37.661091,144.767471,2013/3/5 19:30,2013/3/5 23:00,210
2146,67,1,13435,NULL,Home,Campbellfield,3061,-37.67915,144.967453,2013/3/11 7:00,2013/3/11 10:30,210
2146,67,1,13436,Masters Hardware,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Coolaroo,3048,-37.64313,144.92931,2013/3/11 10:30,2013/3/11 11:30,60
2146,67,1,13437,NULL,Home,Campbellfield,3061,-37.67915,144.967453,2013/3/11 11:30,2013/3/11 23:00,690
2151,38,2,13438,NULL,Home,Tullamarine,3043,-37.703571,144.874374,2013/3/5 7:00,2013/3/5 8:45,105
2151,38,2,13439,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 8:45,2013/3/5 8:50,5
2151,38,2,13440,School: Child's School,"Study (Uni, school, kindergarden, childcare centre etc)",Tullamarine,3043,-37.7034,144.879479,2013/3/5 8:50,2013/3/5 9:15,25
2151,38,2,13441,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 9:15,2013/3/5 10:00,45
2151,38,2,13442,Northcote Plaza Shopping Centre,Work,Northcote,3070,-37.768312,145.001807,2013/3/5 10:00,2013/3/5 18:10,490
2151,38,2,13443,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 18:10,2013/3/5 18:45,35
2151,38,2,13444,Indoor Sports Stadium,Sport and recreation,Tullamarine,3043,-37.70214462,144.8773804,2013/3/5 18:45,2013/3/5 19:45,60
2151,38,2,13445,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 19:45,2013/3/5 19:50,5
2151,38,2,13446,NULL,Home,Tullamarine,3043,-37.703571,144.874374,2013/3/5 19:50,2013/3/5 23:00,190
2153,53,1,13447,NULL,Home,Craigieburn,3064,-37.599709,144.929626,2013/3/5 7:00,2013/3/5 23:00,960
2162,65,2,13448,(Refused),Home,NULL,3047,NULL,NULL,2013/3/6 7:00,2013/3/6 8:30,90
2162,65,2,13449,Walked to School with Grandchild,"Public spaces (parks, streets, stations, airports etc.)",Broadmeadows,3047,-37.678315,144.911106,2013/3/6 8:30,2013/3/6 8:35,5
2162,65,2,13450,"School: Grandchild's School, Hume Central","Study (Uni, school, kindergarden, childcare centre etc)",Broadmeadows,3047,-37.679771,144.913376,2013/3/6 8:35,2013/3/6 8:45,10
2162,65,2,13451,Bus,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/3/6 8:45,2013/3/6 9:45,60
2162,65,2,13452,Kmart,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Airport West,3042,-37.71385,144.88682,2013/3/6 9:45,2013/3/6 11:30,105
2162,65,2,13453,Bus,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/3/6 11:30,2013/3/6 12:05,35
2162,65,2,13454,(Refused),Home,NULL,3047,NULL,NULL,2013/3/6 12:05,2013/3/6 15:30,205
2162,65,2,13455,Walk,"Public spaces (parks, streets, stations, airports etc.)",Broadmeadows,3047,-37.678315,144.911106,2013/3/6 15:30,2013/3/6 15:30,0
2162,65,2,13456,"School: Grandchild's School, Hume Central","Study (Uni, school, kindergarden, childcare centre etc)",Broadmeadows,3047,-37.679771,144.913376,2013/3/6 15:30,2013/3/6 16:30,60
2162,65,2,13457,Walk,"Public spaces (parks, streets, stations, airports etc.)",Broadmeadows,3047,-37.678315,144.911106,2013/3/6 16:30,2013/3/6 16:35,5
2162,65,2,13458,(Refused),Home,NULL,3047,NULL,NULL,2013/3/6 16:35,2013/3/6 23:00,385
2169,53,1,13459,NULL,Home,Greenvale,3059,-37.660118,144.903717,2013/3/11 7:00,2013/3/11 10:00,180
2169,53,1,13460,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/11 10:00,2013/3/11 10:15,15
2169,53,1,13461,ALDI Supermarket- Westfield Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Airport West,3042,-37.71385,144.88682,2013/3/11 10:15,2013/3/11 10:35,20
2169,53,1,13462,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/11 10:35,2013/3/11 10:50,15
2169,53,1,13463,NULL,Home,Greenvale,3059,-37.660118,144.903717,2013/3/11 10:50,2013/3/11 23:00,730
2173,48,2,13464,NULL,Home,Sunbury,3429,-37.581581,144.712234,2013/3/5 7:00,2013/3/5 8:15,75
2173,48,2,13465,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 8:15,2013/3/5 8:25,10
2173,48,2,13466,Salesian College,"Study (Uni, school, kindergarden, childcare centre etc)",Sunbury,3429,-37.57668614,144.7310704,2013/3/5 8:25,2013/3/5 8:30,5
2173,48,2,13467,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 8:30,2013/3/5 8:35,5
2173,48,2,13468,Village Green (Walk),"Public spaces (parks, streets, stations, airports etc.)",Sunbury,3429,-37.5533905,144.7349396,2013/3/5 8:35,2013/3/5 9:05,30
2173,48,2,13469,Just Planet,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.580662,144.730835,2013/3/5 9:05,2013/3/5 9:45,40
2173,48,2,13470,"Target, Sunbury Terrace Shopping Centre ","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.580433,144.727783,2013/3/5 9:45,2013/3/5 10:15,30
2173,48,2,13471,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 10:15,2013/3/5 10:20,5
2173,48,2,13472,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 10:20,2013/3/5 11:00,40
2173,48,2,13473,NULL,Work,Sunbury,3429,-37.579513,144.734656,2013/3/5 11:00,2013/3/5 14:40,220
2173,48,2,13474,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 14:40,2013/3/5 14:50,10
2173,48,2,13475,NULL,Home,Sunbury,3429,-37.581581,144.712234,2013/3/5 14:50,2013/3/5 15:35,45
2173,48,2,13476,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 15:35,2013/3/5 15:45,10
2173,48,2,13477,Salesian College,"Study (Uni, school, kindergarden, childcare centre etc)",Sunbury,3429,-37.57668614,144.7310704,2013/3/5 15:45,2013/3/5 15:50,5
2173,48,2,13478,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 15:50,2013/3/5 16:00,10
2173,48,2,13479,Beauty Salon,Other ,Sunbury,3429,-37.579901,144.729204,2013/3/5 16:00,2013/3/5 16:20,20
2173,48,2,13480,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 16:20,2013/3/5 16:30,10
2173,48,2,13481,NULL,Home,Sunbury,3429,-37.581581,144.712234,2013/3/5 16:30,2013/3/5 17:45,75
2173,48,2,13482,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 17:45,2013/3/5 17:45,0
2173,48,2,13483,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 17:45,2013/3/5 17:50,5
2173,48,2,13484,NULL,Home,Sunbury,3429,-37.581581,144.712234,2013/3/5 17:50,2013/3/5 18:40,50
2173,48,2,13485,Dancing,Sport and recreation,NULL,NULL,NULL,NULL,2013/3/5 18:40,2013/3/5 18:45,5
2173,48,2,13486,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 18:45,2013/3/5 19:25,40
2173,48,2,13487,NULL,Home,Sunbury,3429,-37.581581,144.712234,2013/3/5 19:25,2013/3/5 19:25,0
2173,48,2,13488,Sunbury Address,Other ,Sunbury,3429,-37.58261,144.718808,2013/3/5 19:25,2013/3/5 19:40,15
2173,48,2,13489,NULL,Home,Sunbury,3429,-37.581581,144.712234,2013/3/5 19:40,2013/3/5 19:40,0
2173,48,2,13490,NULL,Home,Sunbury,3429,-37.581581,144.712234,2013/3/5 19:40,2013/3/5 23:00,200
2175,79,2,13491,NULL,Home,Tullamarine,3043,-37.698311,144.877655,2013/3/22 7:00,2013/3/22 23:00,960
2180,72,2,13492,NULL,Home,Attwood ,3049,-37.671169,144.892471,2013/3/5 7:00,2013/3/5 12:30,330
2180,72,2,13493,NULL,Work,Meadow Heights ,3048,-37.64431,144.913956,2013/3/5 12:30,2013/3/5 22:15,585
2180,72,2,13494,NULL,Home,Attwood ,3049,-37.671169,144.892471,2013/3/5 22:15,2013/3/5 23:00,45
2183,25,2,13495,NULL,Home,Gladstone Park,3043,-37.694258,144.898655,2013/3/5 7:00,2013/3/5 7:40,40
2183,25,2,13496,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/5 7:40,NULL,NULL
2183,25,2,13497,NULL,Work,NULL,NULL,-37.68725,144.93576,NULL,2013/3/5 16:00,NULL
2183,25,2,13498,NULL,Home,Gladstone Park,3043,-37.694258,144.898655,2013/3/5 16:00,2013/3/5 17:00,60
2183,25,2,13499,Neighbour's House,Other ,Gladstone Park,3043,-37.69437,144.898417,2013/3/5 17:00,2013/3/5 20:30,210
2183,25,2,13500,NULL,Home,Gladstone Park,3043,-37.694258,144.898655,2013/3/5 20:30,2013/3/5 23:00,150
2191,75,2,13501,NULL,Home,Sunbury,3429,-37.586208,144.701904,2013/3/5 7:00,2013/3/5 23:00,960
2194,74,2,13502,NULL,Home,Gladstone Park,3043,-37.689991,144.890167,2013/3/6 7:00,2013/3/6 8:40,100
2194,74,2,13503,"Walking with Grandsons, to Gladstone Park Primary School.","Public spaces (parks, streets, stations, airports etc.)",Gladstone Park,3043,-37.69524002,144.8862457,2013/3/6 8:40,2013/3/6 8:50,10
2194,74,2,13504,Gladstone Park Primary,"Study (Uni, school, kindergarden, childcare centre etc)",Gladstone Park,3043,-37.687809,144.886505,2013/3/6 8:50,2013/3/6 10:00,70
2194,74,2,13505,NULL,Home,Gladstone Park,3043,-37.689991,144.890167,2013/3/6 10:00,2013/3/6 15:00,300
2194,74,2,13506,Walked up to Gladstone Park Primary with another mum,"Public spaces (parks, streets, stations, airports etc.)",Gladstone Park,3043,-37.69524002,144.8862457,2013/3/6 15:00,2013/3/6 15:10,10
2194,74,2,13507,Gladstone Park Primary,"Study (Uni, school, kindergarden, childcare centre etc)",Gladstone Park,3043,-37.687809,144.886505,2013/3/6 15:10,2013/3/6 15:25,15
2194,74,2,13508,Walk Back Home with Grandsons,"Public spaces (parks, streets, stations, airports etc.)",Gladstone Park,3043,-37.69524002,144.8862457,2013/3/6 15:25,2013/3/6 15:40,15
2194,74,2,13509,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 15:40,2013/3/6 18:55,195
2194,74,2,13510,Calvary Lutheran Church Greensborough,Other ,Greensborough,3088,-37.68544,145.118958,2013/3/6 18:55,2013/3/6 21:15,140
2194,74,2,13511,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 21:15,2013/3/6 21:20,5
2194,74,2,13512,Daughter's House,Other ,Eltham,3095,-37.698984,145.130787,2013/3/6 21:20,2013/3/6 22:00,40
2194,74,2,13513,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 22:00,2013/3/6 22:45,45
2194,74,2,13514,NULL,Home,Gladstone Park,3043,-37.689991,144.890167,2013/3/6 22:45,2013/3/6 23:00,15
2195,68,2,13515,NULL,Home,Sunbury,3429,-37.565102,144.713165,2013/3/27 7:00,2013/3/27 15:00,480
2195,68,2,13516,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/27 15:00,2013/3/27 15:15,15
2195,68,2,13517,Sunbury Chiropractor,Other ,Sunbury,3429,-37.578558,144.726835,2013/3/27 15:15,2013/3/27 16:00,45
2195,68,2,13518,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/27 16:00,2013/3/27 16:05,5
2195,68,2,13519,NULL,Home,Sunbury,3429,-37.565102,144.713165,2013/3/27 16:05,2013/3/27 23:00,415
2206,60,1,13520,NULL,Home,Tullamarine,3043,-37.705952,144.876329,2013/3/22 7:00,2013/3/22 23:00,960
2208,48,1,13521,NULL,Home,Gladstone Park,3043,-37.686451,144.89357,2013/3/5 7:00,2013/3/5 8:00,60
2208,48,1,13522,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 8:00,2013/3/5 8:25,25
2208,48,1,13523,NULL,Work,Gladstone Park,3043,-37.68981,144.88983,2013/3/5 8:25,2013/3/5 15:30,425
2208,48,1,13524,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 15:30,2013/3/5 15:32,2
2208,48,1,13525,Gladstone Park Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Gladstone Park,3043,-37.68810845,144.8824837,2013/3/5 15:32,2013/3/5 16:00,28
2208,48,1,13526,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 16:00,2013/3/5 16:05,5
2208,48,1,13527,NULL,Home,Gladstone Park,3043,-37.686451,144.89357,2013/3/5 16:05,2013/3/5 23:00,415
2212,76,2,13528,NULL,Home,Sunbury,3429,-37.57885,144.710876,2013/3/5 7:00,2013/3/5 8:30,90
2212,76,2,13529,Daughter's House,Other ,Sunbury,3429,-37.582964,144.749934,2013/3/5 8:30,2013/3/5 10:00,90
2212,76,2,13530,NULL,Home,Sunbury,3429,-37.57885,144.710876,2013/3/5 10:00,2013/3/5 11:15,75
2212,76,2,13531,Station Street Bistro,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.57962,144.72716,2013/3/5 11:15,2013/3/5 11:50,35
2212,76,2,13532,Movies: Beside Sunbury Rail Way Station,"Arts and culture (cinema, library, gigs, museum, theatre etc.) ",Sunbury,3429,-37.577771,144.72987,2013/3/5 11:50,2013/3/5 13:50,120
2212,76,2,13533,Friend's House,Other ,Sunbury,3429,-37.577682,144.725553,2013/3/5 13:50,2013/3/5 15:10,80
2212,76,2,13534,NULL,Home,Sunbury,3429,-37.57885,144.710876,2013/3/5 15:10,2013/3/5 15:30,20
2212,76,2,13535,Autistic School,"Study (Uni, school, kindergarden, childcare centre etc)",Sunbury,3429,-37.595812,144.729114,2013/3/5 15:30,2013/3/5 15:40,10
2212,76,2,13536,Daughter's House: In Konawara Near The Golf Course,Other ,Sunbury,3429,-37.582964,144.749934,2013/3/5 15:40,2013/3/5 15:50,10
2212,76,2,13537,NULL,Home,Sunbury,3429,-37.57885,144.710876,2013/3/5 15:50,2013/3/5 18:00,130
2212,76,2,13538,NULL,Home,Sunbury,3429,-37.57885,144.710876,2013/3/5 18:00,2013/3/5 23:00,300
2216,-2,1,13539,NULL,Home,Meadow Heights,3048,-37.64073,144.91765,2013/3/5 5:00,2013/3/5 6:00,60
2216,-2,1,13540,NULL,Work,NULL,NULL,-36.75256,145.58702,2013/3/5 6:00,2013/3/5 14:00,480
2216,-2,1,13541,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 14:00,2013/3/5 15:30,90
2216,-2,1,13542,NULL,Home,Meadow Heights,3048,-37.64073,144.91765,2013/3/5 15:30,2013/3/5 19:00,210
2216,-2,1,13543,NULL,Home,Meadow Heights,3048,-37.64073,144.91765,2013/3/5 19:00,2013/3/5 23:00,240
2218,42,2,13544,Bambry Crt Plimath ,Home,Craigieburn,3064,-37.589541,144.922146,2013/3/5 7:00,2013/3/5 7:50,50
2218,42,2,13545,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 7:50,2013/3/5 8:20,30
2218,42,2,13546,Local GP,Other ,Campbellfield,3061,-37.679248,144.966888,2013/3/5 8:20,2013/3/5 10:15,115
2218,42,2,13547,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 10:15,2013/3/5 10:30,15
2218,42,2,13548,Bambry Crt Plimath ,Home,Craigieburn,3064,-37.589541,144.922146,2013/3/5 10:30,2013/3/5 14:00,210
2218,42,2,13549,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 14:00,2013/3/5 14:20,20
2218,42,2,13550,School:,"Study (Uni, school, kindergarden, childcare centre etc)",Meadow Heights,3048,-37.65047156,144.9235185,2013/3/5 14:20,2013/3/5 15:30,70
2218,42,2,13551,Bambry Crt Plimath ,Home,Craigieburn,3064,-37.589541,144.922146,2013/3/5 15:30,2013/3/5 23:00,450
2219,-2,2,13552,NULL,Home,Meadow Heights,3048,-37.640911,144.924667,2013/3/5 7:00,2013/3/5 16:00,540
2219,-2,2,13553,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/5 16:00,2013/3/5 16:09,9
2219,-2,2,13554,Grocery Store: Somertin Rd,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Roxburgh Park,3064,-37.64049616,144.9287102,2013/3/5 16:09,2013/3/5 17:45,96
2219,-2,2,13555,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/5 17:45,2013/3/5 17:55,10
2219,-2,2,13556,NULL,Home,Meadow Heights,3048,-37.640911,144.924667,2013/3/5 17:55,2013/3/5 23:00,305
2221,24,1,13557,NULL,Home,Greenvale,3059,-37.649214,144.8969427,2013/3/6 7:00,2013/3/6 23:00,960
2223,42,2,13558,NULL,Home,Sunbury,3429,-37.539997,144.730392,2013/3/7 7:00,2013/3/7 8:00,60
2223,42,2,13559,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/7 8:00,2013/3/7 8:15,15
2223,42,2,13560,NULL,Work,Sunbury,3429,-37.57668614,144.7310704,2013/3/7 8:15,2013/3/7 16:50,515
2223,42,2,13561,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/7 16:50,2013/3/7 16:55,5
2223,42,2,13562,"School:Son's School, Kismet Park Primary","Study (Uni, school, kindergarden, childcare centre etc)",Sunbury,3429,-37.565361,144.728607,2013/3/7 16:55,2013/3/7 17:00,5
2223,42,2,13563,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/7 17:00,2013/3/7 17:05,5
2223,42,2,13564,Wetlands Reserve,"Public spaces (parks, streets, stations, airports etc.)",Sunbury,3429,-37.54649,144.735229,2013/3/7 17:05,2013/3/7 17:50,45
2223,42,2,13565,NULL,Home,Sunbury,3429,-37.539997,144.730392,2013/3/7 17:50,2013/3/7 23:00,310
2225,67,2,13566,NULL,Home,Sunbury,3429,-37.582619,144.737411,2013/3/5 7:00,NULL,NULL
2225,67,2,13567,Lawn Mower Shop,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.5533905,144.7349396,NULL,2013/3/5 14:35,NULL
2225,67,2,13568,NULL,Home,Sunbury,3429,-37.582619,144.737411,2013/3/5 14:35,2013/3/5 23:00,505
2232,71,1,13569,NULL,Home,Greenvale,3059,-37.60521518,144.8833859,2013/3/8 7:00,2013/3/8 10:00,180
2232,71,1,13570,"Paddock, Own Cattle Farm",Other ,Greenvale,3059,-37.60521518,144.8833859,2013/3/8 10:00,2013/3/8 11:00,60
2232,71,1,13571,NULL,Home,Greenvale,3059,-37.60521518,144.8833859,2013/3/8 11:00,2013/3/8 23:00,720
2235,21,2,13572,NULL,Home,Sunbury,3429,-37.569988,144.711685,2013/3/6 7:00,2013/3/6 10:30,210
2235,21,2,13573,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 10:30,2013/3/6 10:40,10
2235,21,2,13574,Collins Books Shop,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.578861,144.730255,2013/3/6 10:40,2013/3/6 10:55,15
2235,21,2,13575,NULL,Work,Sunbury,3429,-37.578139,144.730323,2013/3/6 10:55,2013/3/6 14:00,185
2235,21,2,13576,"Hungry's Cafe, Sunbury Square Centre","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.577771,144.72987,2013/3/6 14:00,2013/3/6 14:15,15
2235,21,2,13577,NULL,Work,Sunbury,3429,-37.578139,144.730323,2013/3/6 14:15,2013/3/6 17:30,195
2235,21,2,13578,Big W,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.578558,144.726835,2013/3/6 17:30,2013/3/6 18:00,30
2235,21,2,13579,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 18:00,2013/3/6 18:05,5
2235,21,2,13580,NULL,Home,Sunbury,3429,-37.569988,144.711685,2013/3/6 18:05,2013/3/6 23:00,295
2237,72,2,13581,NULL,Home,Sunbury,3429,-37.578369,144.746918,2013/3/5 7:00,2013/3/5 23:00,960
2242,49,1,13582,NULL,Home,Westmeadows,3049,-37.6800515,144.8771494,2013/3/5 7:00,2013/3/5 7:15,15
2242,49,1,13583,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 7:15,2013/3/5 8:25,70
2242,49,1,13584,Mercy Hospital,Other ,East Melbourne,3002,-37.81192,144.984467,2013/3/5 8:25,2013/3/5 8:30,5
2242,49,1,13585,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/5 8:30,2013/3/5 9:15,45
2242,49,1,13586,NULL,Home,Westmeadows,3049,-37.6800515,144.8771494,2013/3/5 9:15,2013/3/5 23:00,825
2246,52,1,13587,NULL,Home,Roxburgh Park,3064,-37.625839,144.922516,2013/3/22 7:00,2013/3/22 8:30,90
2246,52,1,13588,Westmeadows Community Centre,Work,Westmeadows,3049,-37.675286,144.888271,2013/3/22 8:30,2013/3/22 14:30,360
2246,52,1,13589,NULL,Home,Roxburgh Park,3064,-37.625839,144.922516,2013/3/22 14:30,2013/3/22 23:00,510
2247,60,2,13590,NULL,Home,Sunbury,3429,-37.50460903,144.6843511,2013/3/6 7:00,2013/3/6 8:10,70
2247,60,2,13591,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/6 8:10,2013/3/6 8:27,17
2247,60,2,13592,NULL,Work,Sunbury,3429,-37.57920795,144.7338294,2013/3/6 8:27,2013/3/6 16:10,463
2247,60,2,13593,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/6 16:10,2013/3/6 16:27,17
2247,60,2,13594,NULL,Home,Sunbury,3429,-37.50460903,144.6843511,2013/3/6 16:27,2013/3/6 23:00,393
2249,18,1,13595,NULL,Home,Camberwell South,3124,-37.8434243,145.0833341,2013/3/6 7:00,2013/3/6 8:00,60
2249,18,1,13596,Tram,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/3/6 8:00,2013/3/6 8:20,20
2249,18,1,13597,Bus,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/3/6 8:20,2013/3/6 8:50,30
2249,18,1,13598,"Monash University, Clayton","Study (Uni, school, kindergarden, childcare centre etc)",Clayton,3800,-37.915404,145.134673,2013/3/6 8:50,2013/3/6 11:00,130
2249,18,1,13599,Tutorial,"Study (Uni, school, kindergarden, childcare centre etc)",Clayton,3800,-37.915404,145.134673,2013/3/6 11:00,2013/3/6 12:00,60
2249,18,1,13600,Lunch On the Lawn,"Public spaces (parks, streets, stations, airports etc.)",Clayton,3800,-37.915404,145.134673,2013/3/6 12:00,2013/3/6 12:45,45
2249,18,1,13601,Lecture,"Study (Uni, school, kindergarden, childcare centre etc)",Clayton,3800,-37.915404,145.134673,2013/3/6 12:45,2013/3/6 15:00,135
2249,18,1,13602,Monash Library,"Arts and culture (cinema, library, gigs, museum, theatre etc.) ",Clayton,3800,-37.915404,145.134673,2013/3/6 15:00,NULL,NULL
2249,18,1,13603,Tutorial,"Study (Uni, school, kindergarden, childcare centre etc)",Clayton,3800,-37.915404,145.134673,NULL,2013/3/6 18:00,NULL
2249,18,1,13604,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 18:00,2013/3/6 18:45,45
2249,18,1,13605,Friend's House,Other ,NULL,NULL,NULL,NULL,2013/3/6 18:45,NULL,NULL
2249,18,1,13606,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,NULL,2013/3/6 22:00,NULL
2249,18,1,13607,NULL,Home,Camberwell South,3124,-37.8434243,145.0833341,2013/3/6 22:00,2013/3/6 23:00,60
2251,56,1,13608,NULL,Home,Sunbury,3429,-37.566333,144.725513,2013/3/5 7:00,2013/3/5 7:30,30
